location_id,address_1,address_2,city,state,zip,county,country,location_source_value,latitude,longitude
2859,212 Frami Wynd,,Brockton,,2302,Plymouth County,FI,3b7605a8-606e-463e-aad7-40b3e2e7409c,42.1199270092638,-71.0322484084023
2860,854 Hickle Lock Apt 16,,Haverhill,,1832,Essex County,FI,3b767c73-b500-481f-838e-0d3adfb7926d,42.7743985299246,-71.0459925343225
2861,654 Wisoky Village Apt 66,,Fall River,,2724,Bristol County,FI,3b831ef6-bc3c-4b2d-9eea-509f771c46f6,41.5903689629105,-71.0642805781615
2862,133 Ebert Divide,,Wellesley,,,Norfolk County,FI,3b911018-b60c-400e-a39c-81ab04401281,42.2636795437778,-71.3267733739247
2863,740 Miller Meadow,,Uxbridge,,,Worcester County,FI,3b93b5b4-2d5a-4b46-813e-9c985b68a746,42.0876584347985,-71.607460412524
2864,974 Romaguera Promenade,,Springfield,,1128,Hampden County,FI,3b9884de-9bcb-4819-8fc2-7127868beb86,42.0697991799761,-72.5770883913064
2865,120 Pfannerstill Avenue Apt 19,,Cambridge,,2472,Middlesex County,FI,3b99b3a2-6f60-4bf8-bcff-64342123dc65,42.3827952185795,-71.0977899608925
2866,335 Homenick Route Unit 49,,Mansfield,,,Bristol County,FI,3b9b6dd6-3afb-45e7-86ec-73cb267abf57,41.9906971519053,-71.2549496511136
2867,174 Larkin Key Apt 52,,Rockland,,,Plymouth County,FI,3ba11572-4e27-4852-b812-aa3a0827c7fd,42.1763860399598,-70.932497616937
2868,686 Cartwright Glen Unit 53,,Chelsea,,2149,Suffolk County,FI,3ba1c38a-17e2-4ea2-b3ef-94663d7778fc,42.3559765166589,-71.0647442072487
2869,112 Jones Camp Suite 30,,Winthrop,,,Suffolk County,FI,3ba769d2-47dc-4eb3-840e-da58ea6f960e,42.4123787124313,-71.0109415697874
2870,980 Bailey Promenade Apt 82,,Springfield,,1128,Hampden County,FI,3baac4bc-004c-4fef-b49e-782f9fb205bf,42.1004043360616,-72.5214277293914
2871,743 Buckridge Course Suite 12,,Lenox,,,Berkshire County,FI,3bac69cd-b797-4142-81ac-4b035d5a54d7,42.3918903707476,-73.3054501925616
2872,137 Greenfelder Rapid Suite 36,,Worcester,,1603,Worcester County,FI,3bb0441b-3529-4175-af9f-1f68baa7ffe4,42.2607052491385,-71.812679645724
2873,949 Balistreri Knoll,,Chelmsford,,,Middlesex County,FI,3bb2e63a-36f8-4fb0-b583-4e275dace492,42.6408687353889,-71.393363274526
2874,439 Greenfelder Approach,,Swansea,,,Bristol County,FI,3bb4140f-16a4-415f-9560-ff77ab2c2807,41.7503862768179,-71.2587632045439
2875,747 Mertz Meadow Apt 42,,Boston,,2152,Suffolk County,FI,3bb7efe9-2d1f-40f1-90b1-e88d1a7129fe,42.3302611303892,-71.0446712688168
2876,1051 Miller Branch,,Boston,,2467,Suffolk County,FI,3bbae7a0-4ddb-4c5e-aa3e-c26230438570,42.2916430036548,-71.1118638037134
2877,1089 Heidenreich Rest,,Ayer,,1432,Middlesex County,FI,3bbba95f-75a3-41d1-915b-82e0efbb7168,42.594080292736,-71.5313925710653
2878,1078 Barrows Manor,,Malden,,2155,Middlesex County,FI,3bbeefdc-5083-4c12-ab64-d4e50176cd7e,42.419052866732,-71.0231567866095
2879,936 Hoppe Meadow,,Winchendon,,1475,Worcester County,FI,3bc110f3-ff14-4a7d-a955-274a925a2c42,42.6974094976595,-72.0816589607222
2880,957 Shields Camp,,Brewster,,,Barnstable County,FI,3bc2970d-35fb-4c29-81a6-e500d4c00e9b,41.7911646481137,-70.0787473370481
2881,599 Mills Pathway Unit 13,,Framingham,,1701,Middlesex County,FI,3bc4dfec-89af-47b8-a5d1-7dceb075b837,42.352847181788,-71.4188230025962
2882,907 Kozey Wynd Suite 6,,Abington,,,Plymouth County,FI,3bce08b1-8b8f-4fe2-aafb-c683c1326ee9,42.121150007459,-70.9103911010549
2883,199 Luettgen Lodge,,Franklin,,2038,Norfolk County,FI,3bde8991-6de9-4b6b-8bbc-99cd6a0849e7,42.108149841654,-71.4083582242586
2884,674 Barton Route Unit 27,,Boston,,2129,Suffolk County,FI,3be0cb76-592e-46c1-8494-710012e74ae9,42.3461106002352,-71.127704592213
2885,906 Pouros Burg,,Haverhill,,1832,Essex County,FI,3bebfe22-1006-4319-928e-4d262e030a11,42.7891592041848,-71.0699252257837
2886,953 Wiza Bay,,Boston,,2122,Suffolk County,FI,3bef3d18-f68c-4678-830d-c3b994c86474,42.321753032801,-71.0268274917784
2887,688 West Run,,Williamstown,,,Berkshire County,FI,3bf0f0bc-c405-4200-852f-80c117f6a867,42.6693110435686,-73.2832803297568
2888,106 Fahey Parade,,Taunton,,2780,Bristol County,FI,3bf6b25b-8854-45f6-8d89-f599b824fb10,41.8925229680259,-71.0446409603302
2889,437 Tremblay Course Apt 10,,Needham,,2492,Norfolk County,FI,3bfa01c5-4040-4f14-988f-668c80a8334d,42.2785557991003,-71.2614976762733
2890,1079 Altenwerth Plaza Suite 42,,Beverly,,,Essex County,FI,3bfd2827-edcd-41a4-97ee-8ea7286e9066,42.5103292552545,-70.8848461663953
2891,860 Stoltenberg Well,,Mansfield,,,Bristol County,FI,3bfe28c0-88ec-41dd-ae15-0fd9353a8cbb,42.0079972057003,-71.1781433918827
2892,738 Crist Approach Apt 40,,Worcester,,,Worcester County,FI,3c0aa561-1fce-4f03-beef-0417aacfcf11,42.2826635778698,-71.8362007790912
2893,617 Mraz Grove,,Worcester,,1609,Worcester County,FI,3c10e6c3-dc0c-4afd-b3b1-808afcca02c2,42.2511984710345,-71.8249524537457
2894,293 Kohler Throughway Suite 22,,New Bedford,,2745,Bristol County,FI,3c13974f-8c27-4d09-9a5a-a269793286ce,41.6628458516369,-70.9551470355345
2895,976 Lehner Village Suite 54,,Lynn,,,Essex County,FI,3c14261f-e885-410b-b045-fe77caa27810,42.5009457649461,-70.9525099900374
2896,1067 Berge Tunnel,,Easthampton,,1027,Hampshire County,FI,3c1be1d6-0816-42a2-aaf6-d5ca6c74b660,42.2403146784243,-72.6232920514939
2897,719 Wolf Bridge Suite 95,,Westwood,,,Norfolk County,FI,3c1caf59-5c1c-4feb-b07f-8ab7c737891a,42.2281159245616,-71.2021269003878
2898,702 Waelchi Camp Suite 9,,Greenfield,,,Franklin County,FI,3c1cc491-6e16-4368-9f11-e94da735d481,42.6021527466505,-72.6090919657919
2899,345 Champlin Frontage road Apt 67,,Pembroke,,,Plymouth County,FI,3c1d7392-421a-47f4-9334-5ae2a249f93b,42.0716508993387,-70.8505170829782
2900,738 Jones Key,,Boston,,2116,Suffolk County,FI,3c21628a-137d-41fd-b646-4bd9d7f3afb7,42.3413493824426,-71.0359594376039
2901,412 Beer Gateway Apt 76,,Lawrence,,,Essex County,FI,3c25b1c1-afdb-43a3-84e5-5f407e363ab9,42.7270337777739,-71.1433420837547
2902,353 Cormier Park Unit 40,,Grafton,,,Worcester County,FI,3c2cda14-06b6-4f88-9861-9af05966d4dd,42.2184564638879,-71.6574608691926
2903,1077 Kris Wall Apt 87,,Hanover,,,Plymouth County,FI,3c2f20b1-63df-4d7b-85d2-8616b494dab4,42.0840379999634,-70.8067659707942
2904,161 Bergstrom Boulevard,,Williamstown,,1267,Berkshire County,FI,3c33043d-208f-45f6-ad99-90ae4e7d0ffd,42.7003907572591,-73.2008783460959
2905,484 Grimes Arcade Suite 27,,West Springfield,,1089,Hampden County,FI,3c360a5d-3d5e-4d6d-a957-7e44e85ceb3b,42.1232481995835,-72.6115006742126
2906,335 Cremin Well Apt 20,,Natick,,,Middlesex County,FI,3c3d4dce-c7e2-4a09-af0d-f6060acf72da,42.2978399699646,-71.3364692704729
2907,1064 Grimes Ramp,,Brockton,,2351,Plymouth County,FI,3c5f7e9a-3e59-4320-b7d3-84790f814c57,42.1336883358066,-70.9933534120597
2908,391 Jones Stravenue Apt 89,,Whitman,,,Plymouth County,FI,3c6e42f5-164f-468a-93d9-a93874f41635,42.0845967834077,-70.9577430469936
2909,815 Kshlerin Mall Suite 10,,Newton,,2467,Middlesex County,FI,3c77c51e-3778-4b7a-8e5e-6c04ab99a94e,42.3891835871436,-71.2468641965658
2910,656 Rolfson Glen,,Southborough,,,Worcester County,FI,3c7a966c-1998-43be-add1-2521d07dbbdd,42.3495381539447,-71.5377881557114
2911,825 Bednar Union,,Springfield,,1103,Hampden County,FI,3c7b64ac-ba31-4e27-b396-0a27fc3e28ff,42.0558410454194,-72.4795866832559
2912,803 Dibbert Union,,South Hadley,,,Hampshire County,FI,3c84a9b3-37ff-41fb-a983-398f19b89b3c,42.2718530070049,-72.5862768212034
2913,432 Kub Well Unit 88,,Somerville,,2145,Middlesex County,FI,3c85e846-526a-468c-b693-26a70c23718d,42.3800634980514,-71.0851022017785
2914,1022 Hudson Lodge Suite 86,,Georgetown,,,Essex County,FI,3c87585e-22d9-4e55-aeb4-d2eeb99af2ee,42.7750140293474,-70.9940428149858
2915,353 Larson Avenue Apt 16,,Easton,,,Bristol County,FI,3c8f314f-875b-46bb-beb9-d6d3941d9d49,42.0278798652483,-71.1264207195973
2916,242 Kautzer Way Suite 57,,Lynn,,1901,Essex County,FI,3c91ff4d-1de1-433e-94f4-83d13345858f,42.5071169149588,-71.0195112378105
2917,352 Labadie Road,,Boston,,,Suffolk County,FI,3c93bafd-5c97-4016-bef7-c0c142335888,42.3195210236248,-71.0392520629944
2918,456 Hirthe Dam,,Sandwich,,2563,Barnstable County,FI,3c98d1a1-1574-4f38-9c9a-a35e7ab53f2f,41.6989676178182,-70.4795076455671
2919,537 Armstrong Extension,,North Adams,,,Berkshire County,FI,3c99f64c-fe15-4d25-9bb4-e222d1963005,42.6302562172003,-73.1483900374273
2920,883 Bergstrom Annex Unit 45,,Boston,,2113,Suffolk County,FI,3c9a001b-7651-498e-b790-12eb4dfed411,42.3644747932603,-71.1271432994636
2921,898 Hickle Port,,Quincy,,,Norfolk County,FI,3c9a8ad2-d3c2-4ccd-aabb-3e4b2e9bbd28,42.2894332424012,-71.0284022869088
2922,1035 Tremblay Port Suite 37,,Marlborough,,,Middlesex County,FI,3c9d24ca-11aa-49e6-a65f-70737c4c6e79,42.3382204357592,-71.5754580547778
2923,483 Mante Tunnel Unit 26,,Boston,,2163,Suffolk County,FI,3c9fab63-ce46-4bfb-aadd-420cefe3dc69,42.3175477802304,-71.0590672725484
2924,531 Lang Knoll Unit 31,,Ipswich,,,Essex County,FI,3ca0ba2e-f07c-42ff-9230-bd7cbde2d780,42.6932561825488,-70.8760691441522
2925,411 Brown Center,,Brockton,,,Plymouth County,FI,3ca53a18-a6ad-4b80-9983-ada0992e7587,42.1167699833488,-71.0274767092357
2926,852 Boyer Vista,,Somerville,,2140,Middlesex County,FI,3ca6aa20-aa8f-401a-a5c8-3ae522b383b2,42.3886784913435,-71.1233670679893
2927,1014 Fritsch Gate Suite 73,,Worcester,,1602,Worcester County,FI,3caa1411-a4a2-4400-8734-b13c932056b4,42.2493412194922,-71.7692816158738
2928,843 Spencer Glen,,Medway,,,Norfolk County,FI,3cb7bac3-0134-46cf-8380-881d54ca7289,42.1686023055233,-71.3904958327614
2929,1065 McClure Street Unit 76,,Acushnet,,,Bristol County,FI,3cbe8704-9ab8-4b97-99a7-dcea5d2e23aa,41.7405621518774,-70.9440094025397
2930,1009 Dicki Road Suite 89,,Manchester-by-the-Sea,,,Essex County,FI,3cc58d06-06af-4fc0-ae09-dd11497b06e0,42.5239491105998,-70.8027960625026
2931,165 Collier Highlands Suite 51,,Fitchburg,,,Worcester County,FI,3ccb20a2-bc8d-4c1e-9f74-a5bd77fbb8b1,42.5819551965839,-71.8287064058272
2932,696 Trantow Approach,,Acushnet,,,Bristol County,FI,3cd01527-2bde-41b0-94b6-670ac29d4c5d,41.744998337717,-70.8737861057326
2933,291 Kshlerin Quay,,Middleborough,,,Plymouth County,FI,3cd6e784-57ad-4e9a-9044-f9229691b84b,41.9002720263201,-70.8352217089887
2934,517 Morissette Fork Unit 1,,Weymouth,,2190,Norfolk County,FI,3cd6fe35-98b0-4c93-8f25-df1947b8eb72,42.2266598282283,-70.9049141220886
2935,370 Wehner Trail,,Reading,,1867,Middlesex County,FI,3cd74aea-d479-4aa8-adac-2ca959075ac6,42.5341749157269,-71.147669733258
2936,546 Spencer Harbor,,Yarmouth,,,Barnstable County,FI,3cdb603b-8ccb-4b7e-81ca-273e1b620fd6,41.7027419135271,-70.1958374257481
2937,933 Zulauf Divide,,Newton,,2460,Middlesex County,FI,3ce11991-f8d7-4218-8d58-7cf3fade250e,42.3139849077035,-71.2094737482953
2938,556 Zieme Terrace,,Worcester,,1607,Worcester County,FI,3ce5fcc2-cc50-4848-b6ec-48e21cb42af5,42.1832354959279,-71.8373357451652
2939,576 Kuhlman Stravenue,,Burlington,,1730,Middlesex County,FI,3ce64d86-f4a8-4733-95c2-4ae96393cdb6,42.5300337242738,-71.2008098716746
2940,298 Jacobs Lane,,Lynnfield,,1940,Essex County,FI,3ce93186-33df-49a7-b091-18518858789c,42.503004251843,-71.0588156620679
2941,454 Gislason Forge,,New Bedford,,2744,Bristol County,FI,3ceace7a-e7cb-4d1e-b018-04c2f977b9a9,41.6394392327268,-70.9865162926271
2942,968 Heathcote Ranch,,Lynn,,1904,Essex County,FI,3cecbbe5-d6e7-4594-a1e2-5d2f47948ff4,42.4915609861452,-71.0108325871444
2943,853 Lind Crossing,,Oxford,,,Worcester County,FI,3ced41e1-fd21-4a76-b919-def51ec16a85,42.1020776924653,-71.8615169807962
2944,796 Harvey Alley,,Boston,,2108,Suffolk County,FI,3cee3b5e-065a-4182-9373-57e32b5a3462,42.3049036980355,-71.0456177953612
2945,362 Douglas Knoll,,Fall River,,,Bristol County,FI,3cef7c42-bfd7-4413-b64d-855954661a03,41.6330775227846,-71.1587861885227
2946,207 Kessler Throughway,,Lawrence,,1840,Essex County,FI,3cf4603f-ce51-4d2f-a62a-efcaeacaf4e6,42.7256164370619,-71.2086913306286
2947,964 Rau Knoll,,Westport,,,Bristol County,FI,3cfb9203-55ae-4ffe-87ce-f156b2966c88,41.5658581743384,-71.0582942533129
2948,918 Hyatt Bay,,Lexington,,,Middlesex County,FI,3cfbfba3-19cb-4196-be81-a2c5b82edef3,42.4254763508463,-71.2237627451903
2949,573 O'Kon Rue Suite 15,,Somerville,,2138,Middlesex County,FI,3d02311e-a664-49d7-ab43-a522772c1dcc,42.406877563078,-71.1204627665339
2950,307 Witting Green Apt 6,,Chelmsford,,,Middlesex County,FI,3d0d433a-277c-4cc6-acee-5efdb29e698f,42.6066032809628,-71.3811820731716
2951,888 Stracke Key Suite 9,,Salem,,1907,Essex County,FI,3d1a4de1-d06c-476e-b0c7-9c85f62caa53,42.5237765330522,-70.8973189368366
2952,568 Waelchi Neck,,Rehoboth,,,Bristol County,FI,3d24a62c-9812-4e74-b6cc-000546608d07,41.8435238713669,-71.2815606141225
2953,106 Lockman View,,Boston,,2111,Suffolk County,FI,3d2af378-50bc-41b0-93c0-bc7b207b11ab,42.2829190068142,-71.0843977037725
2954,736 Mayert Union Suite 72,,Tewksbury,,,Middlesex County,FI,3d2b0c48-3a6c-404c-a9a0-55c5b1d5f3e9,42.6335600571221,-71.2757586514705
2955,588 Hodkiewicz Green Suite 4,,Franklin,,2038,Norfolk County,FI,3d2f42a7-669d-491d-afab-f05c4229941d,42.1114661674736,-71.3688258060501
2956,599 Moore Common,,Boston,,2467,Suffolk County,FI,3d48c30c-8c22-4c4d-8cbb-60fd487f24f7,42.399968132331,-71.0947858204649
2957,330 Shields Common,,Charlemont,,,Franklin County,FI,3d4b6471-1fa9-4200-94b7-1c10279fd30a,42.6140788935937,-72.8822163049465
2958,587 Rath Hollow Unit 13,,Lexington,,,Middlesex County,FI,3d4efbac-3611-44e0-b44b-dda887f176d9,42.427897844022,-71.214708094493
2959,862 Hodkiewicz Neck,,Sutton,,,Worcester County,FI,3d541213-4f0d-4cfa-803f-a2e8d7773001,42.153130507117,-71.787825431945
2960,493 Emard Crossing Apt 88,,Saugus,,1906,Essex County,FI,3d5eb828-d165-4349-abd6-61550038ebed,42.5045603740948,-71.0630207514751
2961,1097 Macejkovic Plaza,,Boston,,2114,Suffolk County,FI,3d6606e6-9bfa-43b6-aecc-d0e516da94b9,42.2985820538774,-71.0982704457022
2962,1075 Hammes Gate,,Clinton,,,Worcester County,FI,3d71b2c8-f94c-46fa-8ddc-de0b771e58fe,42.3880182953546,-71.6464494224414
2963,798 Metz Ranch,,Amherst,,,Hampshire County,FI,3d724812-8e83-41c9-ab4f-e4c32887cb7a,42.4104524721104,-72.4702837273401
2964,570 Wolff Plaza Unit 83,,Pittsfield,,1201,Berkshire County,FI,3d84d1e2-a5b8-4dc0-bd21-359633a999ab,42.4184742815327,-73.2544306962215
2965,747 Zemlak Plaza,,Milford,,,Worcester County,FI,3d8f40c9-3bc9-4192-a10d-30c28f5f4870,42.1607386200298,-71.4906201170314
2966,368 Hoeger Manor Apt 15,,Braintree,,2184,Norfolk County,FI,3d941ef8-3fd3-4978-981a-9c1b85b893cc,42.1810206417032,-71.00678155081
2967,1002 Hamill Lock,,Marblehead,,,Essex County,FI,3d9452a5-15f9-44a1-bb8e-6a31d6f3dd71,42.4698386486649,-70.8438766672874
2968,553 Turner Dale Suite 35,,Williamstown,,,Berkshire County,FI,3d95ec45-8a36-4e51-88a2-bd3d13f10da1,42.7116553915336,-73.2078495724366
2969,566 Boyer Bay Unit 88,,Newton,,2462,Middlesex County,FI,3d99d61f-8f58-4632-9a7e-a64bb1f3190d,42.2836237486065,-71.2424459361389
2970,992 Barrows Heights Unit 98,,Lowell,,1851,Middlesex County,FI,3da06095-b087-4d77-9bd6-6a60caa0b31c,42.6585402836849,-71.2922931150817
2971,323 Adams Ferry Apt 23,,Attleboro,,,Bristol County,FI,3da0d299-4b37-427b-baaf-caf4ca8271ff,41.9018679407803,-71.2645226411749
2972,342 O'Connell Underpass,,Boston,,2163,Suffolk County,FI,3da81f74-91e3-4d90-b7e2-a6abf9bc8784,42.3978745525056,-71.0258156368553
2973,716 Hauck Spur,,Bedford,,1730,Middlesex County,FI,3da8aa41-5238-4575-a039-53d669f97ed7,42.4764822018234,-71.3027492642481
2974,891 Waelchi Annex Apt 36,,East Bridgewater,,,Plymouth County,FI,3da8cadb-e5a8-4e87-bbb6-7f17f3a65d0f,42.0726447329593,-70.985266527528
2975,549 Will Wynd,,Arlington,,2476,Middlesex County,FI,3db38ac6-7953-44a8-a3ef-7766a2b3dbec,42.4093928625132,-71.2033808654967
2976,391 Wyman Run,,Dudley,,,Worcester County,FI,3db72f34-9e7c-4240-bd23-497987c97e88,42.0102283635217,-71.9117985503116
2977,1046 Osinski Haven,,Lowell,,1852,Middlesex County,FI,3dc1c3d0-426a-4584-8447-cbc7bd6068a6,42.613929878532,-71.2892698117668
2978,501 Durgan Bypass Unit 75,,Tyngsborough,,,Middlesex County,FI,3dc327c4-da8c-4b78-b103-46c31b1fd792,42.6855984786009,-71.3806899476005
2979,812 Langworth Union,,Bedford,,1730,Middlesex County,FI,3dcca10c-eebd-4c5d-9c47-a987bc125c01,42.5487726932484,-71.296643125856
2980,416 Rowe Rest Apt 93,,Springfield,,1020,Hampden County,FI,3dd1f830-48bf-44c5-80c8-7f2ee2e9c502,42.1971722394845,-72.6051270562455
2981,638 Bailey Trace,,Lynn,,1906,Essex County,FI,3dd39014-a12a-490f-aca8-e9793c364707,42.5039905070606,-71.0610984891216
2982,215 Larkin Stravenue,,Chelsea,,2150,Suffolk County,FI,3dd3ad10-a0a7-49fa-acd4-ef7b2c7e55ba,42.3510987362795,-71.0298871358636
2983,115 Schumm Lock,,Southbridge,,1550,Worcester County,FI,3dd5cc68-635b-4751-ba38-eafd0ba6ea49,42.0678735132943,-72.053539706222
2984,548 Heller Run Suite 36,,Chelmsford,,,Middlesex County,FI,3dd9cf86-2671-4be0-935f-d57c640241cc,42.6415553794316,-71.3580702025543
2985,265 Kunde Flat Apt 11,,Acushnet,,,Bristol County,FI,3de1b651-cb4b-417b-9f9c-5d79ebd8ec4b,41.6996354621625,-70.9159316006361
2986,927 Jerde Way Apt 9,,Boston,,2135,Suffolk County,FI,3de8063b-d3a8-4e4e-a00a-ff77f6a4e676,42.2702718971539,-71.090979994288
2987,118 Beahan Village,,West Stockbridge,,,Berkshire County,FI,3dedc0bd-e658-4bb0-86dd-8eab83357b41,42.3499977915573,-73.3786747774799
2988,647 Ruecker Hollow Apt 55,,Topsfield,,1983,Essex County,FI,3dedcc8e-35d8-4977-a62b-9980c2f2c9fb,42.6737617711893,-70.8975304290517
2989,938 Christiansen Orchard Suite 79,,Lawrence,,,Essex County,FI,3dede95b-3d98-48a7-b27f-0780966c3f57,42.7213070205352,-71.1942725538255
2990,295 Blick Extension,,Peabody,,,Essex County,FI,3df034fb-ab8d-404d-921e-4cb357e123e5,42.559382769529,-71.0143130641351
2991,829 Kertzmann Vale Suite 47,,Southbridge,,,Worcester County,FI,3df36877-df19-4325-918a-6b22b9b9bdde,42.1042495581261,-72.0677228202917
2992,748 Gottlieb Throughway Unit 83,,Peabody,,1960,Essex County,FI,3e03a000-858b-4491-bb73-62a46b323a5e,42.5449698926793,-70.9753660746262
2993,682 Gleichner Track,,Middleborough,,,Plymouth County,FI,3e049d8a-be0f-4db9-ab14-883f15e7dd00,41.9033434239093,-70.9111240963783
2994,101 Haag Rest Unit 84,,Reading,,1801,Middlesex County,FI,3e0c243a-c85e-49a0-8346-16d8a2beca0d,42.5113528869308,-71.0631845953839
2995,978 Stehr Ramp Apt 14,,Springfield,,1106,Hampden County,FI,3e1de72e-c60f-4c2f-91fc-d7529329d63f,42.1091862364602,-72.579993943076
2996,726 Reilly Gardens Apt 52,,Randolph,,2368,Norfolk County,FI,3e1f05df-03b9-430e-a870-2f1f08b40dda,42.1969161726029,-71.0964065294908
2997,517 Stroman Course Suite 25,,Lakeville,,,Plymouth County,FI,3e1f1b3d-f41a-45bf-8d72-7619643f739e,41.8027047448609,-70.9486350975011
2998,283 Hagenes Lodge,,Boston,,2114,Suffolk County,FI,3e24d5f7-ff01-4cd2-b031-6a239bae596b,42.3391624977466,-71.1440064516546
2999,684 Nikolaus Path,,Boston,,2203,Suffolk County,FI,3e292266-d1e0-4b70-a0eb-32a909919d63,42.3421764003014,-71.0578000993078
3000,316 Miller Well,,Lowell,,1852,Middlesex County,FI,3e29a1c4-1a99-4504-a14b-bc7ab26403e0,42.6646834889995,-71.311605258115
3001,634 Ryan Camp Apt 71,,Melrose,,,Middlesex County,FI,3e2f9b91-33fb-4820-a3be-eefb04452d3d,42.4984783989799,-71.0994609988936
3002,229 Bartoletti Landing,,Boston,,2108,Suffolk County,FI,3e33597e-cd08-4ed8-b561-908de0c91724,42.3287659655832,-71.0635949081644
3003,883 Reynolds Divide,,Everett,,2148,Middlesex County,FI,3e335a05-847b-48f2-813d-38c2caad7eac,42.4027155467397,-71.0686745612596
3004,406 Murazik Hollow,,Newton,,2458,Middlesex County,FI,3e352c6c-925c-4c86-ab30-0039245215aa,42.3905179044745,-71.1951004461748
3005,1005 Johnson Fork,,Lakeville,,,Plymouth County,FI,3e354ded-04ff-4e2a-860c-34244cff0907,41.8335968708151,-71.0027066398222
3006,793 Yost Approach,,Bourne,,,Barnstable County,FI,3e408584-1fff-457a-a301-542d5df6b717,41.7173438560154,-70.5697234440353
3007,680 Bode Rue,,Bridgewater,,,Plymouth County,FI,3e4490e6-a398-497a-97b3-1d89187edf29,41.9413426158254,-71.0178204144698
3008,531 Kutch Parade,,Westborough,,,Worcester County,FI,3e45d257-61ce-4ca0-8013-6d2e2e97cfce,42.2486111757195,-71.6153517228922
3009,1073 Marks Haven Apt 19,,Spencer,,,Worcester County,FI,3e4adc7e-1041-4109-8f49-672608a69cc3,42.218514724915,-72.0168029751817
3010,611 Marks Green,,Rockport,,,Essex County,FI,3e524e69-5052-4310-8c81-dc0dd2c8ee87,42.6287110203921,-70.6046734002461
3011,758 Brekke Bypass Suite 33,,Revere,,,Suffolk County,FI,3e5a60d0-5525-4528-a967-9f6c5caa13ba,42.3988217339358,-70.9904703829982
3012,896 Kub Extension Unit 51,,Bridgewater,,2324,Plymouth County,FI,3e5fbf4c-15a4-4eda-82ed-6885ef9194a3,41.9283122500103,-70.9947836880599
3013,843 Lindgren Mill,,Springfield,,1129,Hampden County,FI,3e666620-1660-4def-b5c5-8f3900c4b75c,42.124684793966,-72.5079922149274
3014,244 Gislason Ramp,,Westwood,,,Norfolk County,FI,3e6b3e02-5e8c-454e-b916-a9ccb928f39b,42.2455604598337,-71.2124601144974
3015,886 Lueilwitz Highlands Unit 53,,Marblehead,,,Essex County,FI,3e6cf8f6-015c-49ab-8d49-dc0c1f68ebfe,42.4847241637017,-70.8919081720509
3016,988 Rath Lane,,Newton,,2465,Middlesex County,FI,3e74868e-5206-4353-b3dc-68df75a51ca2,42.2885551136703,-71.1880800900814
3017,378 Stamm Ville Apt 69,,Milton,,2186,Norfolk County,FI,3e793876-2b95-4a3f-8ff3-d6b1bde7d36f,42.2890700846198,-71.0460565886462
3018,197 Breitenberg Ramp Suite 61,,New Bedford,,2740,Bristol County,FI,3e830347-5d2c-40e1-9533-313263cf91e4,41.6600015835588,-70.9619425928155
3019,984 Quigley Ville,,Randolph,,2368,Norfolk County,FI,3e8e0026-d2f7-42f9-bd70-0893d22c49cd,42.1512902012779,-71.0312967206212
3020,392 Schowalter Grove,,Boston,,2115,Suffolk County,FI,3e972ca1-cf12-4bbd-a9b4-515d4ede007b,42.3262461158375,-71.0568180881454
3021,951 Bogan Fort,,Edgartown,,,Dukes County,FI,3e97d8b2-661f-40ad-b439-969dd40e81fd,41.3799215481128,-70.5132615423133
3022,235 Corwin Burg Apt 42,,Hardwick,,,Worcester County,FI,3e9aa229-28e2-4a84-b4f9-0390299b941a,42.3995013913834,-72.1820707829498
3023,255 Haag Gardens,,Boston,,2135,Suffolk County,FI,3ea646e6-8171-4078-a694-3173886f647d,42.3886733447015,-71.0174855096078
